Sequence;Service_Level;Inquiry_type;piority;Time_opened;Time_closed;Duration
273;Urgente;Informacion;alta;2023-07-01 19:53:01.646864;2023-07-01 20:03:35.392029;633.745165
274;Urgente;Queja;media;2023-07-01 20:00:38.911595;2023-07-01 20:12:17.065755;698.15416
275;Estandar;Facturacion;alta;2023-07-01 20:05:42.212993;2023-07-01 20:07:12.139875;89.926882
276;Estandar;Informacion;alta;2023-07-01 20:16:43.664491;2023-07-01 20:21:07.564581;263.90009
277;Normal;Informacion;alta;2023-07-01 20:17:49.297767;2023-07-01 20:28:13.894979;624.597212
278;Normal;Facturacion;alta;2023-07-01 20:28:39.623005;2023-07-01 20:34:00.543312;320.920307
279;Urgente;Facturacion;baja;2023-07-01 20:36:53.378670;2023-07-01 20:41:15.017459;261.638789
280;Normal;Informacion;media;2023-07-01 20:37:30.253956;2023-07-01 20:44:57.240706;446.98675
281;Normal;Facturacion;baja;2023-07-01 20:44:49.519531;2023-07-01 20:48:25.264203;215.744672
282;Urgente;Queja;baja;2023-07-01 20:47:27.289937;2023-07-01 20:53:05.100211;337.810274
283;Estandar;Falla;baja;2023-07-01 20:47:58.142529;2023-07-01 20:50:24.101146;145.958617
284;Estandar;Facturacion;media;2023-07-01 20:48:59.445907;2023-07-01 20:57:19.767610;500.321703
285;Estandar;Facturacion;media;2023-07-01 20:56:35.107383;2023-07-01 21:04:02.577704;447.470321
286;Normal;Queja;baja;2023-07-01 21:01:02.658562;2023-07-01 21:12:08.395603;665.737041
287;Urgente;Informacion;media;2023-07-01 21:04:57.349319;2023-07-01 21:12:41.133760;463.784441
288;Estandar;Queja;media;2023-07-01 21:11:54.998219;2023-07-01 21:12:15.903707;20.905488
289;Estandar;Queja;baja;2023-07-01 21:18:02.203990;2023-07-01 21:18:18.932493;16.728503
290;Estandar;Facturacion;baja;2023-07-01 21:20:25.799592;2023-07-01 21:33:09.407180;763.607588
291;Urgente;Informacion;baja;2023-07-01 21:36:27.184311;2023-07-01 21:37:04.030581;36.84627
292;Estandar;Falla;baja;2023-07-01 21:42:06.295537;2023-07-01 21:46:12.193365;245.897828
293;Estandar;Queja;media;2023-07-01 21:52:09.093776;2023-07-01 21:52:51.042834;41.949058
294;Estandar;Facturacion;alta;2023-07-01 21:53:24.319596;2023-07-01 22:00:48.482850;444.163254
295;Urgente;Informacion;baja;2023-07-01 21:54:24.265101;2023-07-01 22:01:02.770617;398.505516
296;Normal;Falla;media;2023-07-01 21:57:34.417967;2023-07-01 21:59:03.196227;88.77826
297;Normal;Informacion;alta;2023-07-01 21:58:38.767704;2023-07-01 22:16:43.106946;1084.339242
298;Estandar;Queja;media;2023-07-01 21:59:24.807364;2023-07-01 21:59:29.556613;4.749249
299;Urgente;Falla;media;2023-07-01 22:02:57.880360;2023-07-01 22:14:59.217977;721.337617
300;Urgente;Facturacion;alta;2023-07-01 22:04:06.331113;2023-07-01 22:05:08.934909;62.603796
301;Urgente;Facturacion;baja;2023-07-01 22:09:43.915905;2023-07-01 22:10:08.120390;24.204485
302;Urgente;Queja;media;2023-07-01 22:20:25.722748;2023-07-01 22:21:04.826651;39.103903
303;Urgente;Facturacion;media;2023-07-01 22:25:36.742605;2023-07-01 22:30:54.732478;317.989873
304;Estandar;Facturacion;baja;2023-07-01 22:26:40.629368;2023-07-01 22:28:51.516763;130.887395
305;Normal;Falla;media;2023-07-01 22:27:00.799837;2023-07-01 22:27:02.873580;2.073743
306;Normal;Facturacion;baja;2023-07-01 22:41:45.504316;2023-07-01 22:46:04.012832;258.508516
307;Urgente;Informacion;alta;2023-07-01 22:43:22.351167;2023-07-01 22:45:54.852825;152.501658
308;Estandar;Informacion;alta;2023-07-01 22:43:42.950694;2023-07-01 22:50:56.431470;433.480776
309;Urgente;Falla;baja;2023-07-01 22:46:39.519816;2023-07-01 22:49:27.716328;168.196512
310;Estandar;Falla;baja;2023-07-01 22:52:01.372415;2023-07-01 22:53:58.692095;117.31968
311;Normal;Falla;media;2023-07-01 23:10:36.868411;2023-07-01 23:15:02.372091;265.50368
312;Urgente;Informacion;media;2023-07-01 23:12:47.039031;2023-07-01 23:14:06.943958;79.904927
313;Urgente;Queja;baja;2023-07-01 23:15:26.558277;2023-07-01 23:26:11.717364;645.159087
314;Normal;Falla;baja;2023-07-01 23:34:07.410846;2023-07-01 23:43:21.068102;553.657256
315;Estandar;Falla;alta;2023-07-01 23:39:40.185261;2023-07-01 23:40:31.817797;51.632536
316;Urgente;Facturacion;baja;2023-07-01 23:53:03.786235;2023-07-01 23:56:52.779150;228.992915
317;Estandar;Facturacion;media;2023-07-01 23:55:58.922365;2023-07-01 23:58:28.053910;149.131545
318;Estandar;Queja;baja;2023-07-01 23:59:48.236578;2023-07-02 00:00:07.464864;19.228286
319;Normal;Falla;alta;2023-07-02 00:00:26.864850;2023-07-02 00:04:55.842415;268.977565
320;Estandar;Facturacion;alta;2023-07-02 00:02:28.359589;2023-07-02 00:06:46.205454;257.845865
321;Normal;Queja;alta;2023-07-02 00:11:13.546094;2023-07-02 00:13:06.660112;113.114018
322;Urgente;Informacion;alta;2023-07-02 00:11:55.150632;2023-07-02 00:18:40.604758;405.454126
323;Urgente;Queja;baja;2023-07-02 00:13:24.788033;2023-07-02 00:27:28.941853;844.15382
324;Normal;Falla;baja;2023-07-02 00:17:08.438530;2023-07-02 00:26:40.480885;572.042355
325;Urgente;Queja;baja;2023-07-02 00:21:05.695336;2023-07-02 00:22:53.855397;108.160061
326;Normal;Informacion;baja;2023-07-02 00:22:04.609199;2023-07-02 00:24:42.817773;158.208574
327;Normal;Falla;media;2023-07-02 00:33:01.657440;2023-07-02 00:42:18.626108;556.968668
328;Estandar;Queja;alta;2023-07-02 00:34:24.711352;2023-07-02 00:39:33.436901;308.725549
329;Normal;Informacion;alta;2023-07-02 00:37:17.290600;2023-07-02 00:42:35.157889;317.867289
330;Urgente;Falla;baja;2023-07-02 00:41:07.071458;2023-07-02 00:54:29.200641;802.129183
331;Urgente;Facturacion;alta;2023-07-02 00:47:38.033324;2023-07-02 00:49:42.303653;124.270329
332;Urgente;Falla;media;2023-07-02 00:49:57.353409;2023-07-02 00:52:34.191357;156.837948
333;Urgente;Informacion;baja;2023-07-02 01:08:16.089052;2023-07-02 01:10:12.990781;116.901729
334;Normal;Facturacion;alta;2023-07-02 01:22:33.611990;2023-07-02 01:33:45.472498;671.860508
335;Urgente;Falla;baja;2023-07-02 01:25:03.443700;2023-07-02 01:29:53.347178;289.903478
336;Normal;Falla;media;2023-07-02 01:26:43.987628;2023-07-02 01:37:08.100124;624.112496
337;Normal;Informacion;media;2023-07-02 01:27:09.328137;2023-07-02 01:30:24.874137;195.546
338;Normal;Queja;media;2023-07-02 01:30:05.978744;2023-07-02 01:39:51.235947;585.257203
339;Normal;Informacion;media;2023-07-02 01:32:52.986138;2023-07-02 01:36:49.339884;236.353746
340;Estandar;Falla;media;2023-07-02 01:42:36.975564;2023-07-02 01:47:35.941585;298.966021
341;Urgente;Falla;media;2023-07-02 01:47:34.738983;2023-07-02 01:48:33.528396;58.789413
342;Urgente;Falla;media;2023-07-02 01:50:00.135197;2023-07-02 01:54:50.911784;290.776587
343;Estandar;Falla;media;2023-07-02 01:57:46.903265;2023-07-02 02:08:35.373896;648.470631
344;Urgente;Queja;media;2023-07-02 02:11:13.201073;2023-07-02 02:11:58.933915;45.732842
345;Estandar;Falla;alta;2023-07-02 02:19:38.496340;2023-07-02 02:22:40.732562;182.236222
346;Normal;Falla;media;2023-07-02 02:21:32.383463;2023-07-02 02:31:14.429939;582.046476
347;Urgente;Informacion;baja;2023-07-02 02:26:39.465644;2023-07-02 02:37:58.865515;679.399871
348;Estandar;Queja;media;2023-07-02 02:27:27.904208;2023-07-02 02:32:56.364392;328.460184
349;Urgente;Queja;media;2023-07-02 02:31:09.818006;2023-07-02 02:44:53.019464;823.201458
350;Urgente;Facturacion;media;2023-07-02 02:31:18.437932;2023-07-02 02:43:59.921658;761.483726
351;Normal;Falla;baja;2023-07-02 02:36:46.411772;2023-07-02 02:42:27.591490;341.179718
352;Urgente;Falla;media;2023-07-02 02:49:30.690103;2023-07-02 02:57:07.555050;456.864947
353;Normal;Facturacion;alta;2023-07-02 02:50:00.529403;2023-07-02 02:50:20.245279;19.715876
354;Urgente;Informacion;media;2023-07-02 02:54:11.791079;2023-07-02 02:56:27.124254;135.333175
355;Estandar;Informacion;alta;2023-07-02 02:59:23.574949;2023-07-02 03:01:42.252267;138.677318
356;Normal;Falla;media;2023-07-02 03:06:15.946575;2023-07-02 03:10:23.631648;247.685073
357;Normal;Falla;alta;2023-07-02 03:19:27.660388;2023-07-02 03:25:04.677016;337.016628
358;Normal;Queja;alta;2023-07-02 03:24:32.855140;2023-07-02 03:24:33.896801;1.041661
359;Normal;Queja;baja;2023-07-02 03:25:36.308440;2023-07-02 03:32:25.252058;408.943618
360;Urgente;Facturacion;media;2023-07-02 03:30:16.460612;2023-07-02 03:35:19.460228;302.999616
361;Urgente;Queja;alta;2023-07-02 03:33:00.663812;2023-07-02 03:35:50.007468;169.343656
362;Estandar;Facturacion;media;2023-07-02 03:34:52.319402;2023-07-02 03:36:04.848121;72.528719
363;Urgente;Informacion;alta;2023-07-02 03:36:40.739999;2023-07-02 03:39:23.455336;162.715337
364;Urgente;Queja;alta;2023-07-02 04:02:32.331867;2023-07-02 04:10:56.354507;504.02264
365;Normal;Facturacion;alta;2023-07-02 04:07:09.570925;2023-07-02 04:14:45.504429;455.933504
366;Normal;Informacion;alta;2023-07-02 04:07:13.615492;2023-07-02 04:08:37.802923;84.187431
367;Urgente;Queja;baja;2023-07-02 04:09:47.580260;2023-07-02 04:15:31.128928;343.548668
368;Estandar;Informacion;alta;2023-07-02 04:11:05.171275;2023-07-02 04:12:14.207547;69.036272
369;Urgente;Falla;baja;2023-07-02 04:12:18.248757;2023-07-02 04:13:53.627354;95.378597
370;Estandar;Facturacion;baja;2023-07-02 04:12:44.362973;2023-07-02 04:15:35.520143;171.15717
371;Estandar;Queja;baja;2023-07-02 04:16:59.044682;2023-07-02 04:21:36.035020;276.990338
372;Urgente;Falla;alta;2023-07-02 04:17:03.304332;2023-07-02 04:20:21.399423;198.095091
373;Estandar;Queja;baja;2023-07-02 04:30:31.722103;2023-07-02 04:38:56.487221;504.765118
374;Urgente;Informacion;baja;2023-07-02 04:33:22.102493;2023-07-02 04:36:28.149887;186.047394
375;Urgente;Queja;media;2023-07-02 04:36:17.965521;2023-07-02 04:51:33.355384;915.389863
376;Estandar;Facturacion;alta;2023-07-02 04:44:48.842880;2023-07-02 04:49:05.508087;256.665207
377;Normal;Falla;baja;2023-07-02 04:53:33.821291;2023-07-02 04:54:46.996118;73.174827
378;Urgente;Informacion;media;2023-07-02 04:53:50.050727;2023-07-02 04:55:04.442246;74.391519
379;Estandar;Queja;baja;2023-07-02 04:55:14.973760;2023-07-02 05:01:17.291058;362.317298
380;Estandar;Informacion;alta;2023-07-02 04:58:23.172815;2023-07-02 05:09:53.527488;690.354673
381;Normal;Queja;media;2023-07-02 04:58:24.305020;2023-07-02 04:59:15.350534;51.045514
382;Urgente;Queja;baja;2023-07-02 05:04:48.264445;2023-07-02 05:15:29.065761;640.801316
383;Normal;Falla;alta;2023-07-02 05:06:45.175575;2023-07-02 05:11:17.681629;272.506054
384;Estandar;Informacion;media;2023-07-02 05:07:15.327295;2023-07-02 05:12:18.503466;303.176171
385;Normal;Falla;media;2023-07-02 05:24:00.549555;2023-07-02 05:26:32.547332;151.997777
386;Urgente;Informacion;alta;2023-07-02 05:24:18.428126;2023-07-02 05:28:49.991529;271.563403
387;Normal;Queja;media;2023-07-02 05:31:01.014684;2023-07-02 05:40:46.016370;585.001686
388;Estandar;Informacion;alta;2023-07-02 05:38:51.558912;2023-07-02 05:45:21.141241;389.582329
389;Urgente;Informacion;alta;2023-07-02 05:40:12.939362;2023-07-02 05:44:52.668441;279.729079
390;Estandar;Informacion;baja;2023-07-02 05:51:55.804622;2023-07-02 06:00:41.208760;525.404138
391;Urgente;Falla;baja;2023-07-02 06:07:49.873137;2023-07-02 06:10:13.633613;143.760476
392;Estandar;Informacion;media;2023-07-02 06:08:59.219739;2023-07-02 06:09:01.442493;2.222754
393;Urgente;Queja;media;2023-07-02 06:11:13.110548;2023-07-02 06:16:24.484449;311.373901
394;Urgente;Informacion;media;2023-07-02 06:11:16.123972;2023-07-02 06:27:27.084194;970.960222
395;Urgente;Falla;baja;2023-07-02 06:11:37.245232;2023-07-02 06:20:06.246842;509.00161
396;Estandar;Informacion;alta;2023-07-02 06:13:15.488972;2023-07-02 06:16:21.354789;185.865817
397;Estandar;Informacion;media;2023-07-02 06:15:12.188562;2023-07-02 06:16:30.238093;78.049531
398;Normal;Queja;baja;2023-07-02 06:17:14.675982;2023-07-02 06:22:57.243432;342.56745
399;Estandar;Falla;media;2023-07-02 06:19:55.094182;2023-07-02 06:34:05.145437;850.051255
400;Urgente;Queja;alta;2023-07-02 06:33:23.769252;2023-07-02 06:34:56.041659;92.272407
401;Estandar;Facturacion;media;2023-07-02 06:37:52.712938;2023-07-02 06:39:11.216621;78.503683
402;Estandar;Queja;alta;2023-07-02 06:40:53.643457;2023-07-02 06:47:48.599532;414.956075
403;Estandar;Queja;media;2023-07-02 06:46:34.020112;2023-07-02 06:48:04.987486;90.967374
404;Normal;Falla;media;2023-07-02 06:52:42.481504;2023-07-02 06:56:42.732097;240.250593
405;Urgente;Queja;alta;2023-07-02 06:53:06.197505;2023-07-02 06:56:03.665261;177.467756
406;Estandar;Informacion;alta;2023-07-02 07:00:30.768985;2023-07-02 07:03:52.647740;201.878755
407;Urgente;Falla;media;2023-07-02 07:01:14.288279;2023-07-02 07:12:16.085224;661.796945
408;Estandar;Facturacion;media;2023-07-02 07:06:21.824401;2023-07-02 07:17:25.580586;663.756185
409;Urgente;Facturacion;baja;2023-07-02 07:12:13.996720;2023-07-02 07:20:41.845757;507.849037
410;Normal;Informacion;baja;2023-07-02 07:12:51.530998;2023-07-02 07:17:02.281770;250.750772
411;Estandar;Facturacion;baja;2023-07-02 07:13:17.674036;2023-07-02 07:17:26.097721;248.423685
412;Estandar;Informacion;alta;2023-07-02 07:17:50.091047;2023-07-02 07:28:43.866318;653.775271
413;Estandar;Facturacion;media;2023-07-02 07:20:09.253712;2023-07-02 07:26:48.872151;399.618439
414;Urgente;Facturacion;alta;2023-07-02 07:21:12.729770;2023-07-02 07:28:22.970649;430.240879
415;Estandar;Facturacion;media;2023-07-02 07:21:41.248280;2023-07-02 07:29:12.291089;451.042809
416;Urgente;Falla;media;2023-07-02 07:23:04.184406;2023-07-02 07:23:17.942842;13.758436
417;Estandar;Falla;baja;2023-07-02 07:23:39.970255;2023-07-02 07:27:53.700182;253.729927
418;Estandar;Informacion;baja;2023-07-02 07:34:11.472499;2023-07-02 07:37:52.788102;221.315603
419;Urgente;Informacion;baja;2023-07-02 07:40:45.487207;2023-07-02 07:41:51.279801;65.792594
420;Normal;Falla;media;2023-07-02 07:47:32.479298;2023-07-02 07:51:10.091094;217.611796
421;Urgente;Facturacion;alta;2023-07-02 07:53:28.820438;2023-07-02 07:56:15.116719;166.296281
422;Estandar;Falla;alta;2023-07-02 07:55:09.194080;2023-07-02 08:03:44.596151;515.402071
423;Urgente;Facturacion;media;2023-07-02 07:57:36.291128;2023-07-02 08:01:09.017707;212.726579
424;Normal;Informacion;alta;2023-07-02 07:57:55.881368;2023-07-02 08:09:52.582501;716.701133
425;Normal;Facturacion;media;2023-07-02 08:02:09.554313;2023-07-02 08:04:24.062005;134.507692
426;Urgente;Queja;media;2023-07-02 08:17:06.412289;2023-07-02 08:21:58.622456;292.210167
427;Urgente;Informacion;alta;2023-07-02 08:17:52.807393;2023-07-02 08:20:20.902614;148.095221
428;Estandar;Informacion;baja;2023-07-02 08:18:16.464258;2023-07-02 08:24:39.981508;383.51725
429;Urgente;Facturacion;alta;2023-07-02 08:19:41.518555;2023-07-02 08:20:54.992907;73.474352
430;Normal;Falla;alta;2023-07-02 08:20:32.783188;2023-07-02 08:20:47.271380;14.488192
431;Urgente;Informacion;baja;2023-07-02 08:23:11.109036;2023-07-02 08:29:35.893724;384.784688
432;Normal;Facturacion;media;2023-07-02 08:28:42.544292;2023-07-02 08:35:06.058254;383.513962
433;Estandar;Queja;baja;2023-07-02 08:28:47.700389;2023-07-02 08:35:42.494302;414.793913
434;Estandar;Informacion;baja;2023-07-02 08:35:09.549552;2023-07-02 08:38:49.617693;220.068141
435;Normal;Falla;media;2023-07-02 08:40:17.839207;2023-07-02 08:46:34.400440;376.561233
436;Estandar;Queja;baja;2023-07-02 08:41:43.124569;2023-07-02 08:44:24.509924;161.385355
437;Estandar;Informacion;baja;2023-07-02 08:43:50.312730;2023-07-02 08:45:21.421404;91.108674
438;Estandar;Facturacion;media;2023-07-02 08:46:42.095481;2023-07-02 08:56:11.480230;569.384749
439;Normal;Falla;alta;2023-07-02 08:53:11.514364;2023-07-02 08:53:12.609708;1.095344
440;Normal;Facturacion;media;2023-07-02 09:02:36.905532;2023-07-02 09:06:04.312499;207.406967
441;Estandar;Facturacion;media;2023-07-02 09:24:40.097437;2023-07-02 09:28:29.987901;229.890464
442;Estandar;Falla;media;2023-07-02 09:25:24.231078;2023-07-02 09:31:12.209053;347.977975
443;Urgente;Falla;alta;2023-07-02 09:25:56.034774;2023-07-02 09:33:30.335211;454.300437
444;Estandar;Facturacion;alta;2023-07-02 09:27:08.148959;2023-07-02 09:35:38.120925;509.971966
445;Estandar;Informacion;baja;2023-07-02 09:30:31.782552;2023-07-02 09:41:54.696710;682.914158
446;Estandar;Queja;media;2023-07-02 09:34:54.640800;2023-07-02 09:35:58.672109;64.031309
447;Estandar;Facturacion;baja;2023-07-02 09:40:01.955799;2023-07-02 09:42:32.324367;150.368568
448;Estandar;Queja;alta;2023-07-02 09:42:21.777151;2023-07-02 09:44:37.880781;136.10363
449;Estandar;Falla;alta;2023-07-02 09:46:21.415708;2023-07-02 09:47:55.834790;94.419082
450;Normal;Facturacion;media;2023-07-02 09:48:24.869690;2023-07-02 09:48:53.459349;28.589659
451;Urgente;Informacion;baja;2023-07-02 10:00:16.634013;2023-07-02 10:00:49.278021;32.644008
452;Estandar;Facturacion;baja;2023-07-02 10:05:27.065103;2023-07-02 10:10:09.845171;282.780068
453;Urgente;Queja;media;2023-07-02 10:09:43.854837;2023-07-02 10:11:16.168467;92.31363
454;Estandar;Falla;media;2023-07-02 10:11:45.030377;2023-07-02 10:12:21.010409;35.980032
455;Urgente;Queja;media;2023-07-02 10:24:35.526191;2023-07-02 10:25:18.157886;42.631695
456;Estandar;Falla;media;2023-07-02 10:29:11.671644;2023-07-02 10:33:33.982623;262.310979
457;Estandar;Falla;baja;2023-07-02 10:34:06.755659;2023-07-02 10:34:43.907338;37.151679
458;Normal;Informacion;alta;2023-07-02 10:39:03.181978;2023-07-02 10:41:32.892398;149.71042
459;Normal;Facturacion;alta;2023-07-02 10:47:56.906333;2023-07-02 10:48:14.641270;17.734937
460;Estandar;Informacion;alta;2023-07-02 10:51:52.277138;2023-07-02 10:59:52.520488;480.24335
461;Urgente;Facturacion;baja;2023-07-02 10:51:53.002874;2023-07-02 10:52:35.986353;42.983479
462;Urgente;Queja;alta;2023-07-02 10:55:05.180173;2023-07-02 10:59:38.858747;273.678574
463;Urgente;Falla;alta;2023-07-02 10:55:42.767108;2023-07-02 10:56:21.422417;38.655309
464;Estandar;Queja;media;2023-07-02 10:56:19.266487;2023-07-02 11:04:24.908744;485.642257
465;Estandar;Falla;alta;2023-07-02 11:01:55.786942;2023-07-02 11:05:18.473276;202.686334
466;Estandar;Falla;alta;2023-07-02 11:06:20.992064;2023-07-02 11:06:42.205439;21.213375
467;Urgente;Facturacion;alta;2023-07-02 11:11:10.932969;2023-07-02 11:15:38.032533;267.099564
468;Estandar;Queja;alta;2023-07-02 11:11:58.290877;2023-07-02 11:13:06.436679;68.145802
469;Normal;Informacion;alta;2023-07-02 11:18:57.310396;2023-07-02 11:24:44.201047;346.890651
470;Normal;Informacion;media;2023-07-02 11:28:03.824370;2023-07-02 11:30:05.663845;121.839475
471;Normal;Queja;baja;2023-07-02 11:28:50.520075;2023-07-02 11:30:29.964249;99.444174
472;Normal;Informacion;baja;2023-07-02 11:32:05.679972;2023-07-02 11:41:56.107951;590.427979
473;Normal;Facturacion;alta;2023-07-02 11:44:12.245663;2023-07-02 11:56:23.148079;730.902416
474;Estandar;Facturacion;media;2023-07-02 11:45:41.285695;2023-07-02 11:48:47.802143;186.516448
475;Urgente;Facturacion;media;2023-07-02 11:47:49.814129;2023-07-02 11:55:58.010429;488.1963
476;Urgente;Falla;baja;2023-07-02 11:53:23.097705;2023-07-02 11:56:28.752207;185.654502
477;Urgente;Falla;media;2023-07-02 12:04:33.265501;2023-07-02 12:22:03.409918;1050.144417
478;Estandar;Queja;baja;2023-07-02 12:04:37.421604;2023-07-02 12:04:44.309963;6.888359
479;Urgente;Informacion;baja;2023-07-02 12:05:27.712576;2023-07-02 12:07:49.036483;141.323907
480;Urgente;Facturacion;alta;2023-07-02 12:07:17.642349;2023-07-02 12:13:22.295779;364.65343
481;Estandar;Falla;alta;2023-07-02 12:07:31.453995;2023-07-02 12:08:34.898553;63.444558
482;Urgente;Queja;media;2023-07-02 12:17:11.082679;2023-07-02 12:24:53.953231;462.870552
483;Urgente;Queja;media;2023-07-02 12:26:23.299243;2023-07-02 12:29:43.324944;200.025701
484;Estandar;Facturacion;media;2023-07-02 12:27:52.686142;2023-07-02 12:40:54.208009;781.521867
485;Estandar;Facturacion;alta;2023-07-02 12:33:51.192902;2023-07-02 12:41:41.015280;469.822378
486;Urgente;Facturacion;baja;2023-07-02 12:41:59.602379;2023-07-02 12:44:33.565910;153.963531
487;Normal;Queja;alta;2023-07-02 12:42:11.770911;2023-07-02 12:45:27.950100;196.179189
488;Estandar;Falla;media;2023-07-02 12:58:47.901301;2023-07-02 13:00:43.659868;115.758567
489;Normal;Informacion;alta;2023-07-02 13:03:21.699816;2023-07-02 13:08:05.735153;284.035337
490;Estandar;Queja;baja;2023-07-02 13:04:44.583583;2023-07-02 13:12:22.429259;457.845676
491;Urgente;Queja;media;2023-07-02 13:05:27.465635;2023-07-02 13:07:25.160694;117.695059
492;Urgente;Falla;alta;2023-07-02 13:09:13.791738;2023-07-02 13:14:45.468308;331.67657
493;Normal;Falla;alta;2023-07-02 13:21:02.866744;2023-07-02 13:27:20.748102;377.881358
494;Urgente;Queja;baja;2023-07-02 13:21:57.649152;2023-07-02 13:26:28.989104;271.339952
495;Estandar;Queja;baja;2023-07-02 13:27:41.363294;2023-07-02 13:30:03.643307;142.280013
